timestamp,新能源差值,负荷差值,联络线差值
2024-03-10 02:00:00,-1065.449999999999,-13.69999999999709,-198.26599999999962
2024-03-10 02:15:00,-1077.550000000001,140.72400000000198,163.40699999999924
2024-03-10 02:30:00,-1185.7900000000009,-36.041000000004715,-174.26200000000063
2024-03-10 02:45:00,-1168.3400000000001,311.1759999999995,138.67799999999988
2024-03-10 03:00:00,-1170.800000000001,71.57600000000093,-51.29900000000089
2024-03-10 03:15:00,-1154.949999999999,159.9849999999933,-67.22099999999955
2024-03-10 03:30:00,-1085.5100000000002,78.20300000000134,-54.83599999999933
2024-03-10 03:45:00,-873.7199999999993,419.0789999999979,107.97099999999955
2024-03-10 04:00:00,-619.1000000000004,172.7260000000024,143.15300000000025
2024-03-10 04:15:00,-399.4300000000003,-70.09500000000116,-194.91400000000067
2024-03-10 04:30:00,-350.96000000000095,-258.3570000000036,56.93000000000029
2024-03-10 04:45:00,-207.36999999999898,-275.0,-34.810999999999694
2024-03-10 05:00:00,-176.8199999999997,-86.74799999999959,13.75799999999981
2024-03-10 05:15:00,-40.95000000000073,-358.37800000000425,12.040000000000873
2024-03-10 05:30:00,113.27000000000044,-461.265999999996,-102.00400000000081
2024-03-10 05:45:00,372.78999999999905,-294.70500000000175,-6.7479999999995925
2024-03-10 06:00:00,615.3099999999995,-531.7860000000001,163.8089999999993
2024-03-10 06:15:00,870.6899999999987,-469.50099999999657,10.104999999999563
2024-03-10 06:30:00,1068.9699999999993,-777.6429999999964,244.2360000000008
2024-03-10 06:45:00,1164.2700000000004,-1145.589,-126.96700000000055
2024-03-10 07:00:00,1316.7799999999988,-1191.400999999998,-53.46600000000035
2024-03-10 07:15:00,1443.369999999999,-1234.8629999999976,249.08799999999974
2024-03-10 07:30:00,1473.829999999998,-1632.336000000003,-78.42499999999927
2024-03-10 07:45:00,1313.75,-1467.4289999999964,238.33000000000175
2024-03-10 08:00:00,1023.9199999999983,-1018.2920000000013,167.50600000000122
2024-03-10 08:15:00,721.8199999999997,-1458.7180000000008,145.99399999999878
2024-03-10 08:30:00,360.97999999999956,-1937.3709999999992,-334.4579999999987
2024-03-10 08:45:00,77.43000000000029,-2279.226999999999,229.05299999999988
2024-03-10 09:00:00,-2106.350000000002,-1966.9690000000046,554.9890000000014
2024-03-10 09:15:00,-3221.4500000000007,-2860.760000000002,41.77100000000064
2024-03-10 09:30:00,-4381.419999999998,-2893.0629999999946,156.17199999999866
2024-03-10 09:45:00,-5449.279999999999,-3504.105000000003,186.84500000000116
2024-03-10 10:00:00,-5316.940000000002,-2657.678,483.20400000000154
2024-03-10 10:15:00,-5121.6500000000015,-2606.2189999999973,-258.28100000000086
2024-03-10 10:30:00,-5746.870000000003,-2863.2400000000052,-286.83599999999933
2024-03-10 10:45:00,-5779.48,-2923.517,-126.13299999999981
2024-03-10 11:00:00,-4715.060000000001,-2439.4069999999992,-159.91500000000087
2024-03-10 11:15:00,-4472.959999999999,-2492.8960000000006,115.90400000000045
2024-03-10 11:30:00,-5138.3499999999985,-2746.3240000000005,160.2990000000009
2024-03-10 11:45:00,-6125.259999999998,-3210.368000000002,274.53600000000006
2024-03-10 12:00:00,-7148.959999999999,-2790.7119999999995,583.4099999999999
2024-03-10 12:15:00,-6578.730000000003,-2808.322,62.67400000000089
2024-03-10 12:30:00,-5560.709999999999,-2496.2580000000016,-17.72700000000077
2024-03-10 12:45:00,-4762.709999999999,-2343.5179999999964,-349.97299999999996
2024-03-10 13:00:00,-3417.9399999999987,-1310.2679999999964,-368.1949999999997
2024-03-10 13:15:00,-4949.939999999999,-1317.6579999999958,-330.5480000000007
2024-03-10 13:30:00,-4522.389999999999,-1063.729999999996,-274.34000000000015
2024-03-10 13:45:00,-5506.43,-1057.3960000000006,-247.96700000000055
2024-03-10 14:00:00,-5844.120000000001,-509.26000000000204,48.58799999999974
2024-03-10 14:15:00,-4616.09,-374.37600000000384,-304.15999999999985
2024-03-10 14:30:00,-4201.41,260.59300000000076,-49.638999999999214
2024-03-10 14:45:00,-3170.209999999999,401.85599999999977,-186.01100000000042
2024-03-10 15:00:00,-2882.0499999999993,958.1080000000002,10.385999999998603
2024-03-10 15:15:00,-2489.41,1461.2160000000003,17.37800000000061
2024-03-10 15:30:00,-1667.880000000001,1683.908000000003,88.02100000000064
2024-03-10 15:45:00,-785.1100000000006,1533.859000000004,-60.73500000000058
2024-03-10 16:00:00,-834.7000000000007,1745.5279999999984,-45.53099999999904
2024-03-10 16:15:00,-851.8899999999994,1850.8240000000005,83.08099999999831
2024-03-10 16:30:00,-581.0099999999984,1682.951000000001,-85.29999999999927
2024-03-10 16:45:00,-442.6399999999994,812.1280000000042,86.08199999999852
2024-03-10 17:00:00,-328.21000000000095,508.8639999999941,250.71099999999933
2024-03-10 17:15:00,124.27000000000044,-3.3519999999989523,25.727999999999156
2024-03-10 17:30:00,344.97999999999956,14.373000000006869,423.2469999999994
2024-03-10 17:45:00,375.4500000000007,-404.95500000000175,137.47699999999895
2024-03-10 18:00:00,106.86000000000058,-1014.4799999999959,-156.30299999999988
2024-03-10 18:15:00,-146.8299999999981,-1143.5950000000012,-76.44700000000012
2024-03-10 18:30:00,-388.97999999999956,-1012.5470000000059,158.987000000001
2024-03-10 18:45:00,-488.4500000000007,-833.5860000000102,-27.93999999999869
2024-03-10 19:00:00,-706.4799999999996,-679.2569999999978,-30.64600000000064
2024-03-10 19:15:00,-785.5900000000001,-585.1739999999991,95.74699999999939
2024-03-10 19:30:00,-669.4600000000028,-496.8359999999957,-103.13300000000163
2024-03-10 19:45:00,-500.0400000000009,-441.30599999999686,-215.8849999999984
2024-03-10 20:00:00,-595.5799999999981,-299.07600000000093,49.513999999999214
2024-03-10 20:15:00,-657.5099999999984,-344.91900000000896,44.42900000000009
2024-03-10 20:30:00,-745.6399999999994,-208.54099999999744,107.87800000000061
2024-03-10 20:45:00,-891.1700000000019,-651.2660000000033,-53.31500000000051
