timestamp,新能源,系统负荷,联络线,风电,光伏,地方电厂发电总加,抽蓄,系统负荷出清后,联络线出清后,风电出清后,光伏出清后,新能源出清后
2023-12-09 12:00:00,19144.75,55967.676,17040.674,12798.33,6346.42,8709.885,-2240.145,52907.22,16883.0,14910.16,7865.14,22775.3
2023-12-09 12:15:00,19002.34,55844.777,16582.706,12740.35,6261.99,8677.265,-2226.728,52978.93,16883.0,15063.07,7790.68,22853.75
2023-12-09 12:30:00,20102.13,57185.578,17021.299,13702.78,6399.35,8651.971,-2226.879,53936.72,16883.0,15213.52,7659.66,22873.18
2023-12-09 12:45:00,20380.82,57711.039,16917.089,14086.69,6294.13,8665.048,-2205.177,54827.46,16883.0,15367.52,7477.4,22844.92
2023-12-09 13:00:00,21480.45,59576.523,16775.36,15309.22,6171.23,8649.18,-2200.498,55926.17,16886.0,15544.14,7225.5,22769.64
2023-12-09 13:15:00,21038.17,60534.738,17992.768,15205.23,5832.94,8663.372,-1943.311,57234.86,17887.0,15697.2,6926.81,22624.010000000002
2023-12-09 13:30:00,20809.03,61214.082,18778.632,15353.33,5455.7,8658.877,-1420.436,58219.45,18888.0,15850.74,6574.69,22425.43
2023-12-09 13:45:00,19904.58,61608.031,19787.319,14872.23,5032.35,8685.314,-1155.364,59316.54,19889.0,16005.13,6154.08,22159.21
2023-12-09 14:00:00,18691.89,62673.777,21522.125,14195.41,4496.48,8670.919,-1153.32,60350.03,21301.0,16060.16,5707.57,21767.73
2023-12-09 14:15:00,19112.79,63589.977,21533.071,14979.45,4133.34,8705.532,-1142.573,61578.93,21291.0,16203.62,5141.75,21345.370000000003
2023-12-09 14:30:00,20369.31,64318.973,21126.536,16755.01,3614.3,8749.701,-1130.428,62835.8,21281.0,16344.0,4528.0,20872.0
2023-12-09 14:45:00,19812.6,65612.438,21295.602,16808.22,3004.38,8728.607,-1135.115,63955.0,21271.0,16483.28,3898.15,20381.43
2023-12-09 15:00:00,19129.96,66292.344,21240.99,16742.59,2387.37,8742.393,-843.529,64980.4,21259.0,16687.14,3242.88,19930.02
2023-12-09 15:15:00,19314.35,67228.906,21203.858,17526.88,1787.47,8805.698,-840.009,65889.96,21138.0,16796.79,2561.82,19358.61
2023-12-09 15:30:00,19038.95,67689.844,21053.037,17768.91,1270.04,8887.826,-558.927,66758.0,21017.0,16897.53,1855.13,18752.66
2023-12-09 15:45:00,18671.17,67261.672,20750.287,17849.0,822.17,8872.544,-0.006,67667.24,20896.0,17002.48,1224.0,18226.48
2023-12-09 16:00:00,18467.09,67451.094,21518.194,17992.59,474.5,8935.553,-0.026,68366.6,21222.0,17169.69,719.51,17889.199999999997
2023-12-09 16:15:00,18167.16,68548.109,21503.039,17955.16,212.0,8957.703,481.227,69352.92,21741.0,17324.32,370.61,17694.93
2023-12-09 16:30:00,18123.02,69649.414,22019.145,18082.13,40.89,8979.539,1077.333,70175.76,22265.0,17489.8,129.46,17619.26
2023-12-09 16:45:00,18109.6,70252.453,22483.735,18115.63,-6.03,8947.706,1526.625,70876.61,22758.0,17670.99,19.6,17690.59
2023-12-09 17:00:00,18244.64,71302.547,23224.45,18253.55,-8.91,8914.048,1993.22,71809.0,23251.0,17937.27,1.94,17939.21
2023-12-09 17:15:00,18470.98,71547.063,23140.876,18477.23,-6.25,8886.223,2197.657,72227.75,23251.0,18089.35,1.26,18090.609999999997
2023-12-09 17:30:00,18549.92,70931.492,23182.415,18555.88,-5.96,8911.915,1969.92,71368.78,23251.0,18189.91,0.91,18190.82
2023-12-09 17:45:00,18569.61,70125.5,23115.068,18575.12,-5.51,8968.523,1875.367,70286.89,23251.0,18228.88,0.61,18229.49
2023-12-09 18:00:00,18607.07,69667.875,23123.413,18612.59,-5.52,8938.392,1523.344,69434.64,23252.0,18275.07,0.36,18275.43
2023-12-09 18:15:00,18597.3,68701.727,23044.058,18602.8,-5.5,8911.596,1023.081,68534.64,23252.0,18268.47,0.18,18268.65
2023-12-09 18:30:00,18659.01,68013.898,23538.715,18664.53,-5.52,8962.987,-4.514,67632.38,23252.0,18271.09,0.06,18271.15
2023-12-09 18:45:00,18766.32,67743.469,23263.601,18771.71,-5.39,8923.048,-14.741,67139.15,23252.0,18258.32,0.0,18258.32
2023-12-09 19:00:00,18847.47,67469.445,23386.82,18852.83,-5.36,8861.228,-563.117,67133.74,23251.0,18260.75,0.0,18260.75
2023-12-09 19:15:00,18804.2,66977.891,23127.036,18809.74,-5.54,8838.595,-563.328,66930.85,23250.0,18239.19,0.0,18239.19
2023-12-09 19:30:00,18831.14,67230.516,23331.315,18836.58,-5.44,8847.244,-563.162,66786.36,23249.0,18233.18,0.0,18233.18
2023-12-09 19:45:00,18776.11,67008.406,23565.746,18748.87,27.24,8817.975,-1117.839,66355.64,23248.0,18232.25,0.0,18232.25
2023-12-09 20:00:00,18741.34,66459.188,23362.013,18714.17,27.17,8834.189,-1116.295,66011.85,23318.0,18204.13,0.0,18204.13
2023-12-09 20:15:00,18813.43,66067.289,23181.871,18786.23,27.2,8861.08,-1109.473,65930.83,23389.0,18197.7,0.0,18197.7
2023-12-09 20:30:00,18729.11,65515.746,23461.378,18702.08,27.03,8855.413,-1632.112,65599.89,23460.0,18190.21,0.0,18190.21
2023-12-09 20:45:00,18667.16,65127.043,23739.979,18639.96,27.2,8876.684,-1972.726,64927.35,23509.0,18182.7,0.0,18182.7
2023-12-09 21:00:00,18672.74,64873.281,23523.776,18645.65,27.09,8831.383,-2181.607,64584.97,23509.0,18303.81,0.0,18303.81
2023-12-09 21:15:00,17497.95,64023.703,23309.539,17471.1,26.85,8848.726,-2170.148,63759.79,23509.0,18276.93,0.0,18276.93
2023-12-09 21:30:00,16345.55,63287.102,23583.675,16318.55,27.0,8881.253,-2163.842,62809.71,23509.0,18248.72,0.0,18248.72
2023-12-09 21:45:00,15115.98,62519.93,23602.723,15088.95,27.03,8895.651,-1640.417,61775.35,23509.0,18222.31,0.0,18222.31
2023-12-09 22:00:00,14165.49,62207.641,23198.928,14153.81,11.68,8916.199,-838.963,61331.09,23139.0,18190.29,0.0,18190.29
2023-12-09 22:15:00,13774.32,61301.488,21958.358,13780.04,-5.72,8906.435,-279.631,60389.04,21881.0,18171.17,0.0,18171.17
2023-12-09 22:30:00,14133.45,60239.941,20495.803,14139.13,-5.68,8922.439,0.019,59667.43,20481.0,18154.43,0.0,18154.43
2023-12-09 22:45:00,14514.52,59455.734,19307.956,14520.19,-5.67,8888.614,0.014,58703.33,19063.0,18139.45,0.0,18139.45
2023-12-09 23:00:00,14666.04,58421.75,17974.987,14671.27,-5.23,8882.265,0.048,58139.92,18015.0,18044.21,0.01,18044.219999999998
2023-12-09 23:15:00,13863.98,57684.883,18063.75,13869.53,-5.55,8902.802,0.071,57410.73,18023.0,18051.27,0.53,18051.8
2023-12-09 23:30:00,13055.27,56972.117,18230.171,13060.79,-5.52,8907.565,0.051,56723.97,18026.0,18057.7,3.51,18061.21
2023-12-09 23:45:00,12726.52,56482.152,18182.561,12731.87,-5.35,8883.542,0.009,56128.27,18026.0,18142.67,9.14,18151.809999999998
2023-12-10 00:00:00,12602.58,56303.352,17566.252,12607.98,-5.4,8889.37,0.003,55878.43,17520.0,19051.08,0.0,19051.08
2023-12-10 00:15:00,12792.68,55716.043,16912.373,12797.97,-5.29,8854.039,0.063,55220.65,17019.0,19106.87,0.0,19106.87
2023-12-10 00:30:00,13266.89,55404.488,16532.039,13272.24,-5.35,8868.627,0.086,54805.2,16518.0,19161.05,0.0,19161.05
2023-12-10 00:45:00,13440.98,55096.387,15957.139,13446.28,-5.3,8875.995,0.057,54478.8,15917.0,19213.88,0.0,19213.88
2023-12-10 01:00:00,13106.36,54800.762,15806.848,13111.87,-5.51,8917.448,0.047,54105.78,15916.0,19310.78,0.0,19310.78
2023-12-10 01:15:00,12825.75,54581.938,15961.753,12831.17,-5.42,8918.738,0.047,53876.59,15916.0,19351.91,0.0,19351.91
2023-12-10 01:30:00,12625.91,54447.258,15886.775,12631.36,-5.45,8943.13,0.058,53594.85,15916.0,19393.55,0.0,19393.55
2023-12-10 01:45:00,12368.64,54166.719,15978.431,12374.11,-5.47,8944.585,0.059,53365.66,15916.0,19438.21,0.0,19438.21
2023-12-10 02:00:00,12803.0,54044.922,15671.39,12808.52,-5.52,8932.795,0.051,53172.03,15916.0,19476.6,0.0,19476.6
2023-12-10 02:15:00,12525.33,54016.344,15912.178,12530.69,-5.36,8936.522,0.053,52916.54,15916.0,19503.82,0.0,19503.82
2023-12-10 02:30:00,12067.06,53752.664,16015.068,12072.56,-5.5,8936.209,0.064,52661.03,15916.0,19528.4,0.0,19528.4
2023-12-10 02:45:00,11924.04,53640.461,16099.168,11929.46,-5.42,8910.147,0.041,52627.44,15916.0,19550.54,0.0,19550.54
2023-12-10 03:00:00,11692.79,53410.5,16167.509,11698.19,-5.4,8946.748,0.007,52642.19,15916.0,19489.81,0.0,19489.81
2023-12-10 03:15:00,11876.45,53575.16,16226.401,11881.98,-5.53,8937.955,0.137,52669.66,15916.0,19502.23,0.0,19502.23
2023-12-10 03:30:00,11578.88,53322.816,15954.054,11584.29,-5.41,8951.147,0.019,52641.59,15916.0,19515.81,0.0,19515.81
2023-12-10 03:45:00,11817.87,53416.734,15995.894,11823.27,-5.4,8939.429,0.042,52724.39,15916.0,19528.12,0.0,19528.12
2023-12-10 04:00:00,12123.33,53694.578,16059.583,12128.73,-5.4,8912.016,0.033,53016.68,15916.0,19503.34,0.0,19503.34
2023-12-10 04:15:00,11889.29,53492.836,15809.236,11894.81,-5.52,8960.302,0.026,53444.16,15916.0,19511.21,0.0,19511.21
2023-12-10 04:30:00,12921.18,54327.922,15868.276,12926.62,-5.44,8908.43,0.061,53815.93,15916.0,19518.93,0.0,19518.93
2023-12-10 04:45:00,12585.48,54525.773,16178.391,12590.72,-5.24,8923.149,0.102,54298.17,15916.0,19527.33,0.0,19527.33
2023-12-10 05:00:00,13474.87,55128.535,15836.524,13480.29,-5.42,8928.466,-0.011,54871.17,15916.0,19533.94,0.0,19533.94
2023-12-10 05:15:00,13481.56,55581.281,16507.72,13486.91,-5.35,8963.119,0.08,55403.72,16701.0,19543.66,0.0,19543.66
2023-12-10 05:30:00,13235.88,56341.059,17579.173,13241.37,-5.49,8952.882,0.064,56098.15,17486.0,19549.88,0.05,19549.93
2023-12-10 05:45:00,12638.48,56844.078,18456.721,12644.18,-5.7,8959.05,0.072,56960.58,18271.0,19552.35,0.16,19552.51
2023-12-10 06:00:00,12615.5,57673.742,19131.186,12620.95,-5.45,8920.868,0.015,58121.19,18931.0,19529.76,0.32,19530.079999999998
2023-12-10 06:15:00,13354.87,58386.711,18837.342,13360.32,-5.45,8942.537,0.059,59390.41,18931.0,19523.16,0.56,19523.72
2023-12-10 06:30:00,13982.71,59389.563,19092.58,13988.07,-5.36,8940.813,0.05,60541.95,18931.0,19516.12,0.87,19516.989999999998
2023-12-10 06:45:00,14316.5,60375.504,19041.782,14317.5,-1.0,8929.206,0.092,62163.68,18931.0,19484.14,16.33,19500.47
2023-12-10 07:00:00,15476.91,62649.766,19835.102,15449.22,27.69,8921.849,0.034,63754.37,19899.0,19505.37,97.7,19603.07
2023-12-10 07:15:00,15965.93,64288.188,20652.602,15797.63,168.3,8915.091,0.077,66067.83,20771.0,19478.88,264.99,19743.870000000003
2023-12-10 07:30:00,17486.19,66393.07,21700.601,17125.08,361.11,8931.503,0.038,68195.72,21643.0,19447.29,513.03,19960.32
2023-12-10 07:45:00,18709.81,67610.633,22407.674,18107.15,602.66,8949.859,0.08,70326.53,22533.0,19346.66,845.19,20191.85
2023-12-10 08:00:00,20585.28,69172.219,22731.995,19778.46,806.82,8916.606,0.15,70567.11,22964.0,19297.85,1225.83,20523.68
2023-12-10 08:15:00,20937.41,70338.977,23740.585,19900.65,1036.76,8906.52,0.024,71169.3,23653.0,19268.67,1624.77,20893.44
2023-12-10 08:30:00,20998.0,70786.641,24333.468,19831.02,1166.98,8958.712,0.114,71338.23,24269.0,19238.92,2033.87,21272.789999999997
2023-12-10 08:45:00,21113.48,71251.641,24756.603,19718.84,1394.64,8945.805,0.093,70952.13,24882.0,19200.56,2403.95,21604.510000000002
2023-12-10 09:00:00,21059.33,71790.734,25136.937,19601.45,1457.88,8930.984,-5.224,70421.79,25045.0,19291.22,2698.91,21990.13
2023-12-10 09:15:00,21172.56,71863.266,25236.7,19688.68,1483.88,8913.423,-5.53,70342.67,25058.0,19230.21,2987.48,22217.69
2023-12-10 09:30:00,21569.97,72170.406,25073.933,19773.9,1796.07,8909.762,-4.939,70312.8,25071.0,19165.63,3252.89,22418.52
2023-12-10 09:45:00,21715.32,72214.078,25156.812,19835.03,1880.29,8940.219,-5.336,70467.88,25077.0,19099.1,3478.25,22577.35
2023-12-10 10:00:00,21875.85,73286.023,24804.079,19891.21,1984.64,8912.987,0.037,70595.78,25099.0,18940.58,3651.76,22592.340000000004
2023-12-10 10:15:00,21744.36,73806.289,23912.634,19880.21,1864.15,8888.864,482.478,70757.29,24008.0,18864.0,3780.68,22644.68
2023-12-10 10:30:00,21955.0,73866.617,23570.94,19924.4,2030.6,8905.563,298.868,70633.63,22910.0,18792.98,3872.99,22665.97
2023-12-10 10:45:00,21712.19,74273.609,21565.545,19795.27,1916.92,8907.362,956.309,70551.19,21816.0,18728.9,3930.16,22659.06
2023-12-10 11:00:00,21658.96,74710.766,19912.793,19609.04,2049.92,8907.671,1359.544,70443.49,20257.0,18571.31,3959.34,22530.65
2023-12-10 11:15:00,21619.74,74001.734,20122.241,19604.04,2015.7,8895.776,1147.099,69455.8,19800.0,18543.32,3965.75,22509.07
2023-12-10 11:30:00,21680.43,73327.289,19244.76,19595.38,2085.05,8944.035,1143.859,67721.6,19343.0,18523.4,3947.35,22470.75
2023-12-10 11:45:00,21886.36,71606.297,18837.344,19855.43,2030.93,8927.452,812.156,66053.79,18851.0,18506.09,3904.37,22410.46
2023-12-10 12:00:00,21825.16,71413.391,18675.646,19868.87,1956.29,8931.911,807.517,65738.31,18883.0,18486.44,3812.04,22298.48
2023-12-10 12:15:00,21791.27,71312.781,18815.224,19883.01,1908.26,8942.589,806.523,65914.93,18883.0,18505.48,3714.69,22220.17
2023-12-10 12:30:00,21799.84,72159.414,19037.118,20011.98,1787.86,8976.672,810.907,66566.13,18883.0,18519.86,3590.9,22110.760000000002
2023-12-10 12:45:00,21770.35,72166.977,18694.455,20170.78,1599.57,9015.699,806.924,67316.74,18883.0,18565.47,3435.72,22001.190000000002
2023-12-10 13:00:00,21984.39,73455.883,18983.746,20367.48,1616.91,9011.291,806.488,67884.65,18886.0,18624.46,3255.8,21880.26
2023-12-10 13:15:00,21903.14,73162.414,19972.427,20395.87,1507.27,9011.885,807.842,68684.78,19887.0,18656.97,3042.27,21699.24
2023-12-10 13:30:00,21787.02,73505.359,20845.254,20437.62,1349.4,9042.07,659.278,69302.06,20888.0,18690.68,2803.04,21493.72
2023-12-10 13:45:00,21766.01,72965.008,21778.813,20520.35,1245.66,9078.591,660.623,69684.72,21889.0,18726.43,2546.27,21272.7
2023-12-10 14:00:00,21670.76,72861.625,23258.934,20527.76,1143.0,9047.85,362.59,69941.74,23302.0,18701.48,2301.03,21002.51
2023-12-10 14:15:00,21541.31,72755.266,23501.364,20529.41,1011.9,9040.737,357.107,70020.97,23303.0,18745.74,2011.59,20757.33
2023-12-10 14:30:00,21482.7,72652.016,23081.004,20560.68,922.02,9026.558,358.235,70342.68,23294.0,18792.53,1722.28,20514.809999999998
2023-12-10 14:45:00,21333.04,72648.453,23326.625,20554.79,778.25,9050.143,358.949,70495.72,23285.0,18843.24,1440.09,20283.33
2023-12-10 15:00:00,21327.59,72286.711,23178.291,20629.25,698.34,9068.559,357.414,70806.66,23274.0,18904.26,1171.68,20075.94
2023-12-10 15:15:00,21294.81,72279.984,23398.837,20698.12,596.69,9073.468,360.92,71145.14,23154.0,18954.29,905.66,19859.95
2023-12-10 15:30:00,21226.13,71793.891,23090.954,20768.84,457.29,9097.896,358.693,71250.48,23035.0,19005.23,654.31,19659.54
2023-12-10 15:45:00,21029.7,70661.539,22704.73,20717.88,311.82,9150.873,360.219,71027.45,22916.0,19059.12,422.54,19481.66
2023-12-10 16:00:00,20722.96,70532.281,23065.815,20550.1,172.86,9129.931,-9.432,70869.42,23238.0,19119.34,245.98,19365.32
2023-12-10 16:15:00,20471.32,71394.883,23768.319,20394.48,76.84,9150.539,-9.445,71057.16,23763.0,19157.74,118.59,19276.33
2023-12-10 16:30:00,20398.96,72377.695,24052.995,20393.1,5.86,9191.585,454.749,71605.59,24282.0,19191.53,41.49,19233.02
2023-12-10 16:45:00,20309.6,73021.336,24844.968,20317.94,-8.34,9150.867,549.35,72397.4,24758.0,19220.17,7.21,19227.379999999997
2023-12-10 17:00:00,20305.86,73655.828,25285.73,20311.57,-5.71,9100.109,549.684,73164.27,25251.0,19324.06,2.43,19326.49
2023-12-10 17:15:00,20147.91,73834.359,25169.343,20152.49,-4.58,9095.564,800.746,73314.93,25251.0,19334.86,1.81,19336.670000000002
2023-12-10 17:30:00,20047.96,73236.789,25198.715,20052.09,-4.13,9064.731,483.076,72392.35,25251.0,19341.33,1.26,19342.59
2023-12-10 17:45:00,19995.76,72279.195,25099.032,19999.76,-4.0,9063.06,330.327,71661.43,25251.0,19344.55,0.8,19345.35
2023-12-10 18:00:00,19880.96,71622.539,23963.069,19884.87,-3.91,9033.887,482.895,71162.82,25252.0,19373.88,0.48,19374.36
2023-12-10 18:15:00,19969.92,70865.156,23904.022,19974.12,-4.2,9052.447,479.197,70249.74,25252.0,19351.55,0.25,19351.8
2023-12-10 18:30:00,19914.06,70221.297,23891.554,19917.95,-3.89,9103.436,-5.225,69389.22,25252.0,19324.91,0.08,19324.99
2023-12-10 18:45:00,19850.56,69798.43,23956.83,19854.65,-4.09,9073.545,-297.37,68844.97,25252.0,19290.97,0.0,19290.97
2023-12-10 19:00:00,19744.29,69617.578,23933.799,19748.46,-4.17,8966.444,-300.347,68852.93,25251.0,19299.87,0.0,19299.87
2023-12-10 19:15:00,19701.12,69363.648,23844.894,19705.25,-4.13,8949.745,-557.751,68744.16,25250.0,19260.25,0.0,19260.25
2023-12-10 19:30:00,19820.79,69392.484,24174.956,19824.65,-3.86,8943.858,-827.74,68477.51,25249.0,19220.93,0.0,19220.93
2023-12-10 19:45:00,19925.59,68959.273,23987.109,19929.63,-4.04,8951.282,-1128.802,67948.31,25248.0,19191.72,0.0,19191.72
2023-12-10 20:00:00,19987.01,68623.141,23695.328,19991.13,-4.12,8943.953,-1122.321,67504.16,24818.0,19092.17,0.0,19092.17
2023-12-10 20:15:00,20098.82,68368.227,23133.261,20102.82,-4.0,8930.478,-1118.744,67020.76,24389.0,19079.31,0.0,19079.31
2023-12-10 20:30:00,20173.41,67560.234,22661.521,20177.5,-4.09,8960.578,-1377.617,66263.21,23960.0,19067.64,0.0,19067.64
2023-12-10 20:45:00,20018.17,66870.938,22424.375,20022.22,-4.05,8996.375,-1653.001,65672.01,23509.0,19076.39,0.0,19076.39
2023-12-10 21:00:00,20105.75,66021.859,22123.691,20110.06,-4.31,8975.751,-1658.274,65079.32,23509.0,19098.58,0.0,19098.58
2023-12-10 21:15:00,19971.38,65139.512,21874.997,19975.47,-4.09,8932.843,-1677.152,64225.57,23509.0,19091.92,0.0,19091.92
2023-12-10 21:30:00,18491.56,63966.922,22810.917,18495.75,-4.19,8945.954,-1666.637,63427.29,23509.0,19083.63,0.0,19083.63
2023-12-10 21:45:00,17523.02,63093.367,22151.366,17527.22,-4.2,8946.904,-1655.303,62462.59,23509.0,19077.42,0.0,19077.42
2023-12-10 22:00:00,16548.65,63028.055,23207.686,16552.66,-4.01,8931.625,-1373.152,62087.6,23139.0,19034.5,0.0,19034.5
2023-12-10 22:15:00,16638.18,62163.07,22055.013,16642.15,-3.97,8921.631,-1371.438,61387.75,21881.0,19034.16,0.0,19034.16
2023-12-10 22:30:00,16755.83,61011.289,20718.412,16759.76,-3.93,8933.828,-1366.412,60394.5,20481.0,19038.65,0.0,19038.65
2023-12-10 22:45:00,16641.23,59778.234,19279.792,16645.4,-4.17,8949.076,-1079.834,59207.51,19063.0,19045.76,0.0,19045.76
2023-12-10 23:00:00,15798.2,58948.207,17790.946,15802.16,-3.96,8934.838,-518.347,58688.49,18015.0,19048.4,0.0,19048.4
2023-12-10 23:15:00,14349.98,58371.992,18190.517,14354.21,-4.23,8946.552,-520.697,57831.44,18015.0,19095.11,0.0,19095.11
2023-12-10 23:30:00,13322.43,57522.023,18122.004,13326.38,-3.95,8946.855,-519.63,57131.81,18015.0,19140.71,0.0,19140.71
2023-12-10 23:45:00,12483.82,57025.293,18270.858,12487.88,-4.06,8962.917,-518.909,56517.75,18015.0,19267.11,0.0,19267.11
2023-12-11 00:00:00,12915.11,56777.195,17550.066,12918.99,-3.88,8987.792,0.091,57173.14,17544.0,18674.86,0.0,18674.86
2023-12-11 00:15:00,13231.61,56270.426,16965.38,13235.59,-3.98,8984.399,0.045,56799.21,17067.0,18675.93,0.0,18675.93
2023-12-11 00:30:00,13341.69,55885.211,16641.788,13345.46,-3.77,8949.363,0.111,56324.02,16566.0,18681.81,0.0,18681.81
2023-12-11 00:45:00,13912.91,55730.863,15952.955,13916.82,-3.91,8978.703,0.081,55984.14,16065.0,18692.84,0.0,18692.84
2023-12-11 01:00:00,14379.84,55176.141,15042.585,14385.24,-5.4,8988.09,0.157,55510.73,15564.0,18707.28,0.0,18707.28
2023-12-11 01:15:00,14094.01,55158.68,15227.986,14099.66,-5.65,8981.795,0.12,55346.22,15064.0,18736.08,0.0,18736.08
2023-12-11 01:30:00,14359.51,55249.418,14524.92,14365.04,-5.53,8978.365,0.141,55119.29,14564.0,18767.64,0.0,18767.64
2023-12-11 01:45:00,14516.51,54794.391,14132.219,14522.26,-5.75,8985.108,0.118,54902.64,14064.0,18794.1,0.0,18794.1
2023-12-11 02:00:00,14569.62,54807.703,13839.97,14575.18,-5.56,8952.951,0.161,54922.28,13564.0,18845.51,0.0,18845.51
2023-12-11 02:15:00,15079.85,54655.469,13137.909,15085.36,-5.51,8975.24,0.179,54792.98,13064.0,18903.3,0.0,18903.3
2023-12-11 02:30:00,14971.66,54673.484,12971.698,14977.28,-5.62,8992.482,0.185,54728.7,13064.0,18956.93,0.0,18956.93
2023-12-11 02:45:00,14654.06,54274.898,13128.969,14659.43,-5.37,9013.388,0.17,54624.28,13064.0,19006.49,0.0,19006.49
2023-12-11 03:00:00,14681.62,54279.441,13005.457,14687.0,-5.38,9008.455,0.139,54546.74,13064.0,19040.81,0.0,19040.81
2023-12-11 03:15:00,14906.39,54562.449,12908.24,14911.89,-5.5,9004.272,0.124,54535.55,13064.0,19075.76,0.0,19075.76
2023-12-11 03:30:00,14745.32,54289.523,13068.014,14750.79,-5.47,9011.197,0.101,54592.25,13064.0,19107.72,0.0,19107.72
2023-12-11 03:45:00,14429.45,54332.191,13241.18,14434.94,-5.49,8985.023,0.166,54844.32,13064.0,19135.33,0.0,19135.33
2023-12-11 04:00:00,15068.2,54946.488,13092.495,15074.06,-5.86,9010.142,0.127,55069.41,13064.0,19145.34,0.0,19145.34
2023-12-11 04:15:00,14711.97,54947.066,13387.934,14717.43,-5.46,9014.09,0.092,55393.46,13064.0,19146.3,0.0,19146.3
2023-12-11 04:30:00,15105.84,55287.918,13166.719,15111.31,-5.47,9002.557,0.22,56008.71,13064.0,19115.3,0.0,19115.3
2023-12-11 04:45:00,15640.56,55660.379,12775.586,15646.17,-5.61,9015.799,0.178,56623.86,13064.0,19095.11,0.0,19095.11
2023-12-11 05:00:00,15919.16,56692.297,13063.292,15924.89,-5.73,8982.381,0.184,57435.99,13064.0,19035.47,0.0,19035.47
2023-12-11 05:15:00,16173.87,57396.852,13627.973,16179.33,-5.46,8990.233,0.204,58432.19,13835.0,18992.12,0.0,18992.12
2023-12-11 05:30:00,15834.92,58468.855,14644.332,15840.35,-5.43,8988.031,0.164,59619.18,14607.0,18957.14,0.05,18957.19
2023-12-11 05:45:00,16520.36,59719.785,15604.551,16525.86,-5.5,9003.388,0.184,60906.44,15378.0,18913.66,0.16,18913.82
2023-12-11 06:00:00,17287.14,61661.832,16134.625,17292.55,-5.41,9008.189,0.199,62504.56,16031.0,18948.01,0.32,18948.329999999998
2023-12-11 06:15:00,17277.73,62680.113,15944.229,17283.2,-5.47,8988.995,0.129,64228.53,16031.0,18891.58,0.57,18892.15
2023-12-11 06:30:00,17286.03,63911.828,15993.377,17291.51,-5.48,9032.153,0.074,65873.77,16031.0,18839.59,0.9,18840.49
2023-12-11 06:45:00,17674.41,64827.492,16202.742,17679.98,-5.57,9010.083,0.164,67652.22,16031.0,18790.02,10.35,18800.37
2023-12-11 07:00:00,18028.05,66654.18,16902.89,18032.85,-4.8,9051.429,0.112,69161.48,16899.0,18653.38,28.26,18681.64
2023-12-11 07:15:00,17932.14,68437.383,17866.05,17928.74,3.4,9030.683,0.124,71597.23,17771.0,18571.04,66.3,18637.34
2023-12-11 07:30:00,17759.89,71425.961,18278.559,17742.86,17.03,9017.286,808.186,74194.96,18643.0,18476.59,129.58,18606.170000000002
2023-12-11 07:45:00,17595.98,73942.82,19632.793,17546.56,49.42,9012.086,979.215,76949.9,19533.0,18334.26,222.49,18556.75
2023-12-11 08:00:00,17437.9,77106.305,20092.548,17358.71,79.19,9068.008,2077.37,78020.74,20464.0,18272.82,335.41,18608.23
2023-12-11 08:15:00,17176.42,79269.836,21541.412,17055.44,120.98,9060.667,2199.563,79029.68,21653.0,18204.68,461.2,18665.88
2023-12-11 08:30:00,16794.44,81021.117,22709.564,16642.57,151.87,9043.157,2194.465,79806.36,22773.0,18136.3,598.73,18735.03
2023-12-11 08:45:00,16586.68,81992.867,24079.972,16387.24,199.44,9077.688,2193.201,80658.2,23881.0,18058.33,749.43,18807.760000000002
2023-12-11 09:00:00,16423.03,82805.484,24649.806,16192.02,231.01,9138.461,2089.61,80746.68,24545.0,17997.97,876.04,18874.010000000002
2023-12-11 09:15:00,16200.38,83200.461,24948.426,15932.09,268.29,9142.862,2095.398,81319.5,25058.0,17925.66,1020.53,18946.19
2023-12-11 09:30:00,16061.42,83919.875,25308.996,15732.31,329.11,9185.035,1655.922,81983.13,25071.0,17856.5,1180.16,19036.66
2023-12-11 09:45:00,15922.95,84774.438,25480.085,15555.56,367.39,9211.698,1176.313,82429.98,25084.0,17785.06,1337.71,19122.77
2023-12-11 10:00:00,15712.74,85980.242,24770.865,15293.49,419.25,9172.488,1166.179,83188.62,25099.0,17701.28,1490.51,19191.789999999997
2023-12-11 10:15:00,15711.39,86785.375,23697.91,15277.66,433.73,9170.503,1388.722,83428.32,24009.0,17631.75,1647.28,19279.03
2023-12-11 10:30:00,15707.36,86693.063,22967.521,15184.41,522.95,9248.052,1181.625,83428.67,22906.0,17558.11,1812.36,19370.47
2023-12-11 10:45:00,15565.85,86445.492,21783.321,14987.6,578.25,9221.71,1400.765,83330.65,21803.0,17480.42,1973.0,19453.42
2023-12-11 11:00:00,15523.48,86781.398,20332.151,14822.87,700.61,9190.726,2198.404,83755.31,20236.0,17383.84,2132.33,19516.17
2023-12-11 11:15:00,15604.6,85222.82,19932.262,14800.0,804.6,9136.078,1436.808,82341.07,19780.0,17294.26,2261.11,19555.37
2023-12-11 11:30:00,15639.68,83865.891,19503.597,14714.84,924.84,9180.131,692.462,80881.24,19324.0,17206.96,2363.72,19570.68
2023-12-11 11:45:00,15765.4,81977.992,18593.155,14782.82,982.58,9125.969,-10.065,79100.62,18846.0,17108.19,2434.27,19542.46
2023-12-11 12:00:00,15805.7,80787.492,18767.705,14858.43,947.27,9190.458,-273.517,78338.76,18883.0,17057.63,2490.32,19547.95
