timestamp,系统负荷,联络线,风电,光伏
2024-02-01 12:30:00,80488.68,14400.0,16185.6,5158.68
2024-02-01 12:45:00,80949.19,14398.0,16031.63,5131.72
2024-02-01 13:00:00,81139.13,14395.0,15882.16,5085.09
2024-02-01 13:15:00,81056.3,15056.0,15719.55,4992.06
2024-02-01 13:30:00,80859.92,15717.0,15558.65,4883.37
2024-02-01 13:45:00,80431.68,16378.0,15399.31,4743.46
2024-02-01 14:00:00,80173.87,16112.0,15255.66,4546.87
2024-02-01 14:15:00,79788.11,15579.0,15095.08,4332.0
2024-02-01 14:30:00,79497.1,16046.0,14937.33,4079.54
2024-02-01 14:45:00,79030.34,16513.0,14795.32,3770.76
2024-02-01 15:00:00,78630.86,16921.0,14516.9,3414.61
2024-02-01 15:15:00,78182.06,16917.0,14342.72,3007.26
2024-02-01 15:30:00,77682.81,16913.0,14147.5,2572.84
2024-02-01 15:45:00,77429.92,16409.0,13941.57,2120.33
2024-02-01 16:00:00,77459.21,16301.0,13750.37,1659.11
2024-02-01 16:15:00,77344.93,16192.0,13484.29,1197.72
2024-02-01 16:30:00,77516.2,16083.0,13190.62,753.32
2024-02-01 16:45:00,77766.36,16480.0,12877.11,401.97
2024-02-01 17:00:00,78408.37,16471.0,12167.28,181.28
2024-02-01 17:15:00,79066.88,16466.0,11912.63,51.66
2024-02-01 17:30:00,79971.71,16461.0,11672.63,18.88
2024-02-01 17:45:00,80178.0,16456.0,11447.93,1.57
2024-02-01 18:00:00,79488.43,16457.0,11258.11,0.0
2024-02-01 18:15:00,78766.36,16457.0,11050.26,0.0
2024-02-01 18:30:00,77876.41,16457.0,10847.26,0.0
2024-02-01 18:45:00,77168.94,16457.0,10659.54,0.0
2024-02-01 19:00:00,76877.17,16456.0,10482.27,0.0
2024-02-01 19:15:00,76528.37,16456.0,10291.95,0.0
2024-02-01 19:30:00,76091.99,16456.0,10082.97,0.0
2024-02-01 19:45:00,75560.71,16456.0,9856.0,0.0
2024-02-01 20:00:00,74950.54,16057.0,9667.49,0.0
2024-02-01 20:15:00,74148.81,15658.0,9459.76,0.0
2024-02-01 20:30:00,73421.89,15259.0,9251.26,0.0
2024-02-01 20:45:00,72584.03,14854.0,9058.76,0.0
2024-02-01 21:00:00,71962.47,14854.0,9004.72,0.0
2024-02-01 21:15:00,71046.47,14854.0,8800.91,0.0
2024-02-01 21:30:00,69985.15,14854.0,8586.49,0.0
2024-02-01 21:45:00,68864.1,14858.0,8361.39,0.0
2024-02-01 22:00:00,68065.34,14363.0,8121.71,0.0
2024-02-01 22:15:00,66938.97,13008.0,7898.7,0.0
2024-02-01 22:30:00,65824.29,11661.0,7690.49,0.0
2024-02-01 22:45:00,64359.26,10294.0,7499.33,0.0
2024-02-01 23:00:00,63333.82,9819.0,7188.43,0.0
2024-02-01 23:15:00,62216.03,10219.0,7025.35,0.0
2024-02-01 23:30:00,61317.3,10406.0,6866.89,0.0
2024-02-01 23:45:00,60383.59,10395.0,6745.07,0.0
2024-02-02 00:00:00,59176.99,11004.0,5812.95,0.0
2024-02-02 00:15:00,58592.58,9957.0,5675.97,0.0
2024-02-02 00:30:00,58196.68,9358.0,5541.7,0.0
2024-02-02 00:45:00,57782.65,8753.0,5411.95,0.0
2024-02-02 01:00:00,57366.77,8754.0,5319.64,0.0
2024-02-02 01:15:00,57071.02,8754.0,5250.47,0.0
2024-02-02 01:30:00,56763.97,8754.0,5197.18,0.0
2024-02-02 01:45:00,56529.48,8754.0,5166.67,0.0
2024-02-02 02:00:00,56249.11,8754.0,5191.87,0.0
2024-02-02 02:15:00,55952.46,8754.0,5239.91,0.0
2024-02-02 02:30:00,55774.45,8754.0,5279.74,0.0
2024-02-02 02:45:00,55649.18,8754.0,5324.88,0.0
2024-02-02 03:00:00,55391.21,8754.0,5381.87,0.0
2024-02-02 03:15:00,55321.86,8754.0,5445.68,0.0
2024-02-02 03:30:00,55341.21,8754.0,5512.83,0.0
2024-02-02 03:45:00,55345.98,8754.0,5582.22,0.0
2024-02-02 04:00:00,55556.45,8754.0,5637.16,0.0
2024-02-02 04:15:00,55573.27,8754.0,5687.87,0.0
2024-02-02 04:30:00,55733.65,8754.0,5728.82,0.0
2024-02-02 04:45:00,56114.79,8754.0,5773.07,0.0
2024-02-02 05:00:00,56464.31,8851.0,5789.91,0.0
2024-02-02 05:15:00,57208.9,9494.0,5799.18,0.0
2024-02-02 05:30:00,57731.18,10136.0,5799.21,0.0
2024-02-02 05:45:00,58473.32,10782.0,5799.84,0.0
2024-02-02 06:00:00,59275.41,10999.0,5759.37,0.0
2024-02-02 06:15:00,60270.84,11142.0,5705.42,0.0
2024-02-02 06:30:00,61556.83,11284.0,5653.6,0.0
2024-02-02 06:45:00,62778.03,11313.0,5536.19,11.94
2024-02-02 07:00:00,64385.66,11708.0,5459.03,123.64
2024-02-02 07:15:00,66702.3,12112.0,5352.27,360.6
2024-02-02 07:30:00,69080.5,12518.0,5239.55,759.69
2024-02-02 07:45:00,70849.65,12926.0,5111.17,1278.04
2024-02-02 08:00:00,71685.77,13332.0,4984.73,1919.65
2024-02-02 08:15:00,72804.92,13631.0,4844.54,2668.38
2024-02-02 08:30:00,73120.12,13930.0,4722.93,3439.67
2024-02-02 08:45:00,72989.15,14236.0,4604.99,4188.26
2024-02-02 09:00:00,72023.66,14574.0,4540.57,4876.8
2024-02-02 09:15:00,71161.79,14356.0,4396.2,5470.5
2024-02-02 09:30:00,70341.08,14139.0,4257.34,6024.99
2024-02-02 09:45:00,69540.02,13922.0,4137.81,6514.4
2024-02-02 10:00:00,68858.27,13704.0,4099.11,6926.0
2024-02-02 10:15:00,68443.51,13276.0,3997.07,7268.54
2024-02-02 10:30:00,67867.39,12848.0,3890.94,7538.23
2024-02-02 10:45:00,67594.23,12420.0,3787.97,7747.94
2024-02-02 11:00:00,67265.33,11524.0,3720.61,7888.39
2024-02-02 11:15:00,65898.84,11064.0,3620.93,7979.42
2024-02-02 11:30:00,64657.67,10604.0,3523.01,8041.23
2024-02-02 11:45:00,63745.58,10138.0,3438.49,8053.28
2024-02-02 12:00:00,63159.02,10139.0,3376.39,8022.86
2024-02-02 12:15:00,63113.86,10137.0,3327.33,7952.72
2024-02-02 12:30:00,63405.53,10135.0,3277.57,7816.51
2024-02-02 12:45:00,63970.52,10133.0,3242.93,7620.16
2024-02-02 13:00:00,64537.63,10130.0,3255.56,7356.19
2024-02-02 13:15:00,65064.77,10558.0,3281.39,7035.05
2024-02-02 13:30:00,65533.36,10986.0,3310.04,6648.37
2024-02-02 13:45:00,66004.57,11414.0,3369.81,6207.18
2024-02-02 14:00:00,66624.59,11913.0,3431.58,5731.51
2024-02-02 14:15:00,67065.56,12171.0,3520.86,5243.3
2024-02-02 14:30:00,67704.75,12429.0,3611.42,4728.98
2024-02-02 14:45:00,68446.6,12687.0,3707.16,4210.26
2024-02-02 15:00:00,69370.26,12887.0,3778.74,3684.81
2024-02-02 15:15:00,70158.36,12883.0,3898.69,3167.13
2024-02-02 15:30:00,71069.43,12879.0,4029.45,2662.68
2024-02-02 15:45:00,71884.43,12875.0,4163.31,2154.87
2024-02-02 16:00:00,72675.47,13267.0,4286.0,1654.93
2024-02-02 16:15:00,73532.62,13658.0,4397.36,1174.41
2024-02-02 16:30:00,74415.34,14049.0,4497.33,732.46
2024-02-02 16:45:00,75055.75,13996.0,4604.55,392.31
2024-02-02 17:00:00,75685.27,13537.0,4695.44,167.31
2024-02-02 17:15:00,76312.68,13532.0,4794.35,38.58
2024-02-02 17:30:00,76705.56,13527.0,4885.66,12.7
2024-02-02 17:45:00,77071.52,13522.0,4982.96,1.18
2024-02-02 18:00:00,76593.41,13552.0,5039.98,0.0
2024-02-02 18:15:00,76103.07,13581.0,5058.08,0.0
2024-02-02 18:30:00,75667.52,13611.0,5077.65,0.0
2024-02-02 18:45:00,75121.34,13611.0,5062.1,0.0
2024-02-02 19:00:00,74898.31,13610.0,5071.84,0.0
2024-02-02 19:15:00,74276.51,13610.0,5042.34,0.0
2024-02-02 19:30:00,73795.45,13610.0,4998.12,0.0
2024-02-02 19:45:00,73276.9,13610.0,4961.23,0.0
2024-02-02 20:00:00,72907.91,13211.0,4891.67,0.0
2024-02-02 20:15:00,72372.41,12812.0,4818.54,0.0
2024-02-02 20:30:00,71731.78,12863.0,4738.63,0.0
2024-02-02 20:45:00,70940.27,12908.0,4665.26,0.0
2024-02-02 21:00:00,70524.38,12908.0,4570.62,0.0
2024-02-02 21:15:00,69582.48,12908.0,4478.45,0.0
2024-02-02 21:30:00,68457.5,12908.0,4387.22,0.0
2024-02-02 21:45:00,67230.92,12908.0,4305.25,0.0
2024-02-02 22:00:00,66545.4,12411.0,4220.92,0.0
2024-02-02 22:15:00,65366.38,11372.0,4149.47,0.0
2024-02-02 22:30:00,64077.25,10334.0,4081.66,0.0
2024-02-02 22:45:00,62935.51,9292.0,4024.96,0.0
2024-02-02 23:00:00,61933.19,8754.0,3983.57,0.0
2024-02-02 23:15:00,60885.41,8756.0,3963.09,0.0
2024-02-02 23:30:00,59837.2,8754.0,3949.99,0.0
2024-02-02 23:45:00,58814.94,8754.0,4102.41,0.0
2024-02-03 00:00:00,57061.49,8756.0,4320.09,0.0
2024-02-03 00:15:00,56568.88,8757.0,4335.33,0.0
2024-02-03 00:30:00,56131.76,8756.0,4359.1,0.0
2024-02-03 00:45:00,55672.32,8756.0,4384.38,0.0
2024-02-03 01:00:00,55310.14,8754.0,4438.87,0.0
2024-02-03 01:15:00,55021.87,8754.0,4510.77,0.0
2024-02-03 01:30:00,54722.31,8754.0,4586.76,0.0
2024-02-03 01:45:00,54495.3,8754.0,4700.41,0.0
2024-02-03 02:00:00,54228.52,8754.0,4853.52,0.0
2024-02-03 02:15:00,53935.2,8754.0,4987.18,0.0
2024-02-03 02:30:00,53760.51,8754.0,5087.26,0.0
2024-02-03 02:45:00,53638.58,8754.0,5231.28,0.0
2024-02-03 03:00:00,53564.14,8754.0,5373.92,0.0
2024-02-03 03:15:00,53255.0,8754.0,5518.23,0.0
2024-02-03 03:30:00,53267.52,8754.0,5661.89,0.0
2024-02-03 03:45:00,53265.5,8754.0,5803.03,0.0
2024-02-03 04:00:00,53300.13,8754.0,5930.7,0.0
2024-02-03 04:15:00,53437.57,8754.0,6047.06,0.0
2024-02-03 04:30:00,53596.97,8754.0,6161.64,0.0
2024-02-03 04:45:00,53977.13,8754.0,6288.85,0.0
2024-02-03 05:00:00,54375.31,8851.0,6387.02,0.0
2024-02-03 05:15:00,54774.99,9494.0,6498.51,0.0
2024-02-03 05:30:00,55520.99,10136.0,6607.74,0.0
2024-02-03 05:45:00,56148.85,10782.0,6722.48,0.0
2024-02-03 06:00:00,57133.94,10999.0,6810.36,0.0
2024-02-03 06:15:00,58158.56,11142.0,6866.96,0.0
2024-02-03 06:30:00,59168.26,11284.0,6918.51,0.09
2024-02-03 06:45:00,60273.65,11313.0,6979.91,10.19
2024-02-03 07:00:00,61920.32,11707.0,6980.91,69.55
2024-02-03 07:15:00,64002.38,12112.0,6992.1,194.27
2024-02-03 07:30:00,66259.2,12518.0,6995.02,383.01
2024-02-03 07:45:00,68677.05,12926.0,6981.8,659.2
2024-02-03 08:00:00,69815.6,13331.0,6969.99,1008.58
2024-02-03 08:15:00,70973.7,13631.0,6946.8,1409.52
2024-02-03 08:30:00,71928.76,13930.0,6918.12,1833.91
2024-02-03 08:45:00,72446.34,14236.0,6882.65,2269.92
2024-02-03 09:00:00,72229.23,14574.0,6866.85,2685.95
2024-02-03 09:15:00,72216.98,14356.0,6828.26,3090.46
2024-02-03 09:30:00,72139.54,14140.0,6784.67,3501.95
2024-02-03 09:45:00,72103.25,13923.0,6743.06,3902.46
2024-02-03 10:00:00,71935.81,13704.0,6733.5,4266.82
2024-02-03 10:15:00,71863.4,13276.0,6685.26,4617.84
2024-02-03 10:30:00,71638.17,12848.0,6634.74,4947.57
2024-02-03 10:45:00,71559.64,12420.0,6612.69,5240.64
2024-02-03 11:00:00,71280.11,11524.0,6605.14,5495.47
2024-02-03 11:15:00,69674.81,11064.0,6595.88,5706.62
2024-02-03 11:30:00,68335.0,10604.0,6587.57,5873.6
2024-02-03 11:45:00,67267.69,10138.0,6586.46,5999.94
2024-02-03 12:00:00,66499.17,10139.0,6621.59,6076.9
2024-02-03 12:15:00,66058.11,10137.0,6677.16,6108.97
2024-02-03 12:30:00,65770.05,10135.0,6728.73,6089.68
2024-02-03 12:45:00,65605.44,10133.0,6798.21,6037.2
2024-02-03 13:00:00,65452.32,10130.0,6891.58,5925.76
2024-02-03 13:15:00,65586.58,10558.0,6976.61,5776.72
2024-02-03 13:30:00,65546.03,10986.0,7071.63,5587.6
2024-02-03 13:45:00,65600.69,11414.0,7176.12,5374.45
2024-02-03 14:00:00,65696.34,11913.0,7258.74,5108.06
2024-02-03 14:15:00,65583.86,12171.0,7348.64,4804.65
2024-02-03 14:30:00,65608.38,12429.0,7431.92,4456.96
2024-02-03 14:45:00,65817.02,12687.0,7519.67,4082.63
2024-02-03 15:00:00,66181.25,12887.0,7587.82,3651.83
2024-02-03 15:15:00,66551.02,12883.0,7635.87,3202.04
2024-02-03 15:30:00,67031.98,12879.0,7677.54,2725.97
2024-02-03 15:45:00,67354.7,12875.0,7721.97,2230.68
2024-02-03 16:00:00,67750.03,13267.0,7732.28,1735.69
2024-02-03 16:15:00,68233.07,13658.0,7710.67,1246.71
2024-02-03 16:30:00,68836.0,14049.0,7696.03,785.21
2024-02-03 16:45:00,69359.25,14446.0,7678.47,419.54
2024-02-03 17:00:00,70070.58,14437.0,7676.88,186.81
2024-02-03 17:15:00,70816.16,14432.0,7689.65,52.86
2024-02-03 17:30:00,71280.89,14427.0,7693.2,17.86
2024-02-03 17:45:00,71481.18,14422.0,7702.06,1.62
2024-02-03 18:00:00,71263.29,14452.0,7681.21,0.0
2024-02-03 18:15:00,71013.08,14481.0,7652.83,0.0
2024-02-03 18:30:00,70761.93,14511.0,7637.74,0.0
2024-02-03 18:45:00,70510.65,14511.0,7617.03,0.0
2024-02-03 19:00:00,70141.33,14510.0,7571.29,0.0
2024-02-03 19:15:00,69798.29,14510.0,7505.1,0.0
2024-02-03 19:30:00,69399.85,14510.0,7428.72,0.0
2024-02-03 19:45:00,69056.82,14517.0,7364.91,0.0
2024-02-03 20:00:00,68767.18,14118.0,7308.3,0.0
2024-02-03 20:15:00,68568.38,13719.0,7258.49,0.0
2024-02-03 20:30:00,68055.07,13320.0,7194.89,0.0
2024-02-03 20:45:00,67439.62,12915.0,7151.81,0.0
2024-02-03 21:00:00,66865.55,12914.0,7133.16,0.0
2024-02-03 21:15:00,66025.97,12929.0,7113.38,0.0
2024-02-03 21:30:00,65040.61,12929.0,7097.0,0.0
2024-02-03 21:45:00,63909.48,12910.0,7096.7,0.0
2024-02-03 22:00:00,63006.77,12411.0,7116.94,0.0
2024-02-03 22:15:00,62003.32,11374.0,7165.47,0.0
2024-02-03 22:30:00,60781.23,10336.0,7223.95,0.0
2024-02-03 22:45:00,59559.13,9292.0,7301.7,0.0
2024-02-03 23:00:00,58683.18,8756.0,7399.55,0.0
2024-02-03 23:15:00,57960.81,8756.0,7532.0,0.0
2024-02-03 23:30:00,57202.88,8754.0,7659.9,0.0
2024-02-03 23:45:00,56401.22,8754.0,7890.14,0.0
2024-02-04 00:00:00,55965.23,8756.0,9281.39,0.0
2024-02-04 00:15:00,55497.04,8756.0,9382.94,0.0
2024-02-04 00:30:00,55062.84,8756.0,9483.63,0.0
2024-02-04 00:45:00,54650.9,8756.0,9585.67,0.0
2024-02-04 01:00:00,54156.56,8754.0,9692.66,0.0
2024-02-04 01:15:00,53863.64,8754.0,9792.29,0.0
2024-02-04 01:30:00,53570.73,8754.0,9888.76,0.0
2024-02-04 01:45:00,53204.91,8754.0,9981.67,0.0
2024-02-04 02:00:00,52941.38,8754.0,10059.46,0.0
2024-02-04 02:15:00,52642.15,8754.0,10124.51,0.0
2024-02-04 02:30:00,52561.59,8754.0,10183.56,10.07
2024-02-04 02:45:00,52262.36,8754.0,10242.36,0.0
2024-02-04 03:00:00,51973.54,8754.0,10274.55,0.0
2024-02-04 03:15:00,51823.1,8754.0,10302.71,0.0
2024-02-04 03:30:00,51818.43,8754.0,10327.11,0.0
2024-02-04 03:45:00,51668.01,8754.0,10355.3,0.0
2024-02-04 04:00:00,51633.57,8754.0,10403.34,0.0
2024-02-04 04:15:00,51699.36,8754.0,10446.31,0.0
2024-02-04 04:30:00,51916.73,8754.0,10479.76,0.0
2024-02-04 04:45:00,52131.34,8754.0,10525.69,0.0
2024-02-04 05:00:00,52609.62,8851.0,10566.03,0.0
2024-02-04 05:15:00,52991.6,9494.0,10624.43,0.0
2024-02-04 05:30:00,53736.4,10136.0,10671.04,0.0
2024-02-04 05:45:00,54188.85,10782.0,10716.73,0.0
2024-02-04 06:00:00,54884.78,10999.0,10707.86,0.0
2024-02-04 06:15:00,55486.92,11142.0,10684.11,0.0
2024-02-04 06:30:00,56380.99,11284.0,10663.18,0.12
2024-02-04 06:45:00,57403.87,11313.0,10654.51,12.0
2024-02-04 07:00:00,58670.63,11707.0,10666.23,82.77
2024-02-04 07:15:00,60709.33,12112.0,10639.85,223.05
2024-02-04 07:30:00,63122.86,12518.0,10605.48,455.67
2024-02-04 07:45:00,65208.49,12926.0,10526.8,756.37
2024-02-04 08:00:00,66751.92,13331.0,10400.32,1122.24
2024-02-04 08:15:00,68076.64,13631.0,10272.85,1528.08
2024-02-04 08:30:00,68833.54,13930.0,10150.39,1955.42
2024-02-04 08:45:00,69435.16,14236.0,10033.83,2372.85
2024-02-04 09:00:00,69308.25,14574.0,9894.22,2749.55
2024-02-04 09:15:00,69100.8,14356.0,9760.94,3097.6
2024-02-04 09:30:00,69243.01,14139.0,9640.1,3434.38
2024-02-04 09:45:00,69370.3,13922.0,9521.03,3738.22
2024-02-04 10:00:00,69046.67,13704.0,9433.87,3990.69
2024-02-04 10:15:00,68841.68,13276.0,9366.06,4197.14
2024-02-04 10:30:00,68767.83,12848.0,9292.95,4364.83
2024-02-04 10:45:00,68658.7,12420.0,9213.73,4490.58
2024-02-04 11:00:00,68814.73,11535.0,9145.24,4592.78
2024-02-04 11:15:00,67757.29,11087.0,9076.14,4673.25
2024-02-04 11:30:00,66909.95,10631.0,9024.84,4725.93
2024-02-04 11:45:00,65941.33,10163.0,8996.25,4728.26
2024-02-04 12:00:00,65522.71,10139.0,8996.93,4698.76
2024-02-04 12:15:00,65480.89,10137.0,8970.64,4636.83
2024-02-04 12:30:00,65788.01,10135.0,8921.25,4526.91
2024-02-04 12:45:00,66219.36,10133.0,8874.56,4387.38
2024-02-04 13:00:00,66146.81,10130.0,8864.95,4207.56
2024-02-04 13:15:00,66461.2,10560.0,8859.89,3975.75
2024-02-04 13:30:00,66518.62,11007.0,8840.26,3711.7
2024-02-04 13:45:00,66254.23,11449.0,8788.83,3419.64
2024-02-04 14:00:00,66152.53,11945.0,8731.02,3123.41
2024-02-04 14:15:00,66114.45,12196.0,8698.12,2821.46
2024-02-04 14:30:00,66227.06,12436.0,8691.62,2509.57
2024-02-04 14:45:00,66187.77,12687.0,8715.36,2200.97
2024-02-04 15:00:00,66457.89,12887.0,8762.98,1901.01
2024-02-04 15:15:00,66548.15,12883.0,8811.79,1608.25
2024-02-04 15:30:00,66532.48,12879.0,8834.08,1326.57
2024-02-04 15:45:00,66563.51,12875.0,8816.73,1062.93
2024-02-04 16:00:00,66658.79,13267.0,8780.19,817.94
2024-02-04 16:15:00,66947.75,13658.0,8780.93,593.96
2024-02-04 16:30:00,67374.32,14049.0,8772.36,376.92
2024-02-04 16:45:00,67591.12,14446.0,8736.47,206.56
2024-02-04 17:00:00,67829.98,14437.0,8710.82,96.38
2024-02-04 17:15:00,68334.22,14432.0,8690.74,33.62
2024-02-04 17:30:00,68844.9,14427.0,8690.07,10.85
2024-02-04 17:45:00,69279.2,14422.0,8701.32,1.33
2024-02-04 18:00:00,69097.77,14452.0,8679.18,0.15
2024-02-04 18:15:00,69030.47,14481.0,8661.9,0.09
2024-02-04 18:30:00,68962.09,14511.0,8652.2,0.0
2024-02-04 18:45:00,68892.66,14511.0,8640.91,0.0
2024-02-04 19:00:00,68556.08,14510.0,8619.66,0.0
2024-02-04 19:15:00,68337.16,14510.0,8566.31,0.0
2024-02-04 19:30:00,67972.33,14518.0,8511.02,0.0
2024-02-04 19:45:00,67534.56,14518.0,8417.65,0.0
2024-02-04 20:00:00,67142.54,14119.0,8356.23,0.0
2024-02-04 20:15:00,66821.58,13720.0,8298.97,0.0
2024-02-04 20:30:00,66354.87,13321.0,8243.11,0.0
2024-02-04 20:45:00,65815.27,12916.0,8189.27,0.0
2024-02-04 21:00:00,65172.82,12915.0,8124.44,0.0
2024-02-04 21:15:00,64410.64,12915.0,8066.36,0.0
2024-02-04 21:30:00,63213.19,12930.0,8018.68,0.0
2024-02-04 21:45:00,62086.57,12910.0,7973.42,0.0
2024-02-04 22:00:00,61113.83,12411.0,7940.1,0.0
2024-02-04 22:15:00,60259.02,11372.0,7914.19,0.0
2024-02-04 22:30:00,59185.56,10334.0,7893.26,0.0
2024-02-04 22:45:00,58257.88,9290.0,7875.74,0.0
2024-02-04 23:00:00,57384.82,8754.0,7883.57,0.0
2024-02-04 23:15:00,56411.12,8754.0,7920.7,0.0
2024-02-04 23:30:00,55801.85,8754.0,7949.54,0.0
2024-02-04 23:45:00,55265.47,8754.0,8157.99,0.0
2024-02-05 00:00:00,54294.66,7842.0,7089.9,0.0
2024-02-05 00:15:00,53697.21,7842.0,7196.86,9.98
2024-02-05 00:30:00,53241.12,7842.0,7297.39,0.0
2024-02-05 00:45:00,52708.28,7842.0,7418.3,0.0
2024-02-05 01:00:00,52504.71,7840.0,7564.23,0.0
2024-02-05 01:15:00,52175.42,7840.0,7708.62,0.0
2024-02-05 01:30:00,51811.86,7840.0,7838.89,0.0
2024-02-05 01:45:00,51410.54,7840.0,7989.15,0.0
2024-02-05 02:00:00,51095.8,7840.0,8124.77,0.0
2024-02-05 02:15:00,50695.11,7840.0,8250.87,0.0
2024-02-05 02:30:00,50493.85,7840.0,8369.17,0.0
2024-02-05 02:45:00,50296.87,7840.0,8495.18,0.0
2024-02-05 03:00:00,50247.44,7840.0,8561.03,0.0
2024-02-05 03:15:00,50052.68,7840.0,8645.11,0.0
2024-02-05 03:30:00,49993.76,7840.0,8733.76,0.0
2024-02-05 03:45:00,49950.58,7840.0,8822.87,0.0
2024-02-05 04:00:00,49978.26,7840.0,8886.65,0.0
2024-02-05 04:15:00,50065.15,7840.0,8932.47,0.0
2024-02-05 04:30:00,50263.53,7840.0,8955.86,0.0
2024-02-05 04:45:00,50503.11,7840.0,8983.48,0.0
2024-02-05 05:00:00,50926.05,7937.0,8879.79,6.87
2024-02-05 05:15:00,51292.22,8438.0,8843.73,0.0
2024-02-05 05:30:00,51866.17,8941.0,8803.8,0.0
2024-02-05 05:45:00,52414.17,9445.0,8761.52,0.0
2024-02-05 06:00:00,53057.62,9853.0,8706.35,0.0
2024-02-05 06:15:00,53678.65,9851.0,8628.0,0.01
2024-02-05 06:30:00,54503.46,9848.0,8541.05,0.02
2024-02-05 06:45:00,55622.36,9847.0,8453.78,14.03
2024-02-05 07:00:00,56760.81,10246.0,8321.08,108.68
2024-02-05 07:15:00,58220.76,10651.0,8232.64,313.77
2024-02-05 07:30:00,60208.5,11058.0,8143.64,653.89
2024-02-05 07:45:00,61921.14,11466.0,8068.95,1110.68
2024-02-05 08:00:00,63076.59,11870.0,8083.85,1701.29
2024-02-05 08:15:00,64184.71,12170.0,8051.24,2387.0
2024-02-05 08:30:00,64528.96,12469.0,7998.07,3114.96
2024-02-05 08:45:00,64533.05,12775.0,7937.36,3848.83
2024-02-05 09:00:00,63492.03,13114.0,7932.0,4536.24
2024-02-05 09:15:00,62833.41,12971.0,7901.57,5186.32
2024-02-05 09:30:00,62133.46,12828.0,7874.41,5822.83
2024-02-05 09:45:00,61270.41,12685.0,7849.36,6416.9
2024-02-05 10:00:00,60578.52,12541.0,7865.31,6992.98
2024-02-05 10:15:00,60032.14,12282.0,7851.65,7489.19
2024-02-05 10:30:00,59539.29,12023.0,7836.68,7936.41
2024-02-05 10:45:00,58836.7,11764.0,7826.27,8306.5
2024-02-05 11:00:00,58450.87,11042.0,7793.08,8607.51
2024-02-05 11:15:00,57082.17,10582.0,7742.7,8831.45
2024-02-05 11:30:00,55832.4,10122.0,7693.02,8998.73
2024-02-05 11:45:00,54478.14,9656.0,7629.87,9132.4
2024-02-05 12:00:00,53782.74,9657.0,7634.48,9201.71
2024-02-05 12:15:00,53314.43,9655.0,7554.35,9224.71
2024-02-05 12:30:00,53236.18,9653.0,7471.24,9180.17
2024-02-05 12:45:00,53260.01,9651.0,7390.57,9096.27
2024-02-05 13:00:00,53337.65,9648.0,7299.31,8985.08
2024-02-05 13:15:00,53687.36,9907.0,7220.53,8815.37
2024-02-05 13:30:00,53892.75,10166.0,7144.23,8574.54
2024-02-05 13:45:00,54199.64,10425.0,7064.9,8278.74
2024-02-05 14:00:00,54657.39,10750.0,6966.58,7932.1
2024-02-05 14:15:00,55216.72,10945.0,6871.14,7518.97
2024-02-05 14:30:00,55987.22,11140.0,6771.44,7060.58
2024-02-05 14:45:00,56788.87,11335.0,6670.83,6545.44
2024-02-05 15:00:00,57761.74,11472.0,6588.78,5943.19
2024-02-05 15:15:00,58745.19,11468.0,6508.24,5274.72
2024-02-05 15:30:00,59761.31,11464.0,6426.1,4547.67
2024-02-05 15:45:00,60764.45,11460.0,6353.48,3769.83
2024-02-05 16:00:00,62433.82,11852.0,6306.96,2988.81
2024-02-05 16:15:00,63744.52,12243.0,6239.59,2181.57
2024-02-05 16:30:00,65023.52,12634.0,6173.55,1415.17
2024-02-05 16:45:00,66254.59,13031.0,5974.27,794.72
2024-02-05 17:00:00,67419.52,13022.0,5920.61,372.21
2024-02-05 17:15:00,68341.05,13017.0,5888.48,126.93
2024-02-05 17:30:00,69241.1,13012.0,5861.0,40.19
2024-02-05 17:45:00,70203.83,13007.0,5837.33,3.2
2024-02-05 18:00:00,70970.82,13028.0,5808.21,0.0
2024-02-05 18:15:00,70514.37,13050.0,5779.82,0.0
2024-02-05 18:30:00,69947.56,13050.0,5750.97,0.0
2024-02-05 18:45:00,69545.2,13050.0,5721.64,0.0
2024-02-05 19:00:00,69219.77,13049.0,5670.45,0.0
2024-02-05 19:15:00,68918.21,13049.0,5607.08,0.0
2024-02-05 19:30:00,68587.87,13049.0,5536.3,0.0
2024-02-05 19:45:00,68235.0,13049.0,5464.14,0.0
2024-02-05 20:00:00,67852.7,12650.0,5381.5,0.0
2024-02-05 20:15:00,67361.95,12251.0,5289.06,0.0
2024-02-05 20:30:00,66785.48,11852.0,5197.12,0.0
2024-02-05 20:45:00,66156.8,11447.0,5113.68,0.0
2024-02-05 21:00:00,65667.72,11447.0,5144.75,0.0
2024-02-05 21:15:00,64771.88,11447.0,5031.44,0.0
2024-02-05 21:30:00,63780.82,11447.0,4912.91,0.0
2024-02-05 21:45:00,62715.26,11447.0,4794.25,0.0
2024-02-05 22:00:00,62032.4,10950.0,4668.65,0.0
2024-02-05 22:15:00,60935.55,10049.0,4566.8,0.0
2024-02-05 22:30:00,59744.82,9149.0,4471.79,0.0
2024-02-05 22:45:00,58521.04,8242.0,4389.14,0.0
2024-02-05 23:00:00,57568.08,7840.0,4306.91,0.0
2024-02-05 23:15:00,56633.84,7840.0,4238.91,0.0
2024-02-05 23:30:00,55749.22,7840.0,4175.15,0.0
2024-02-05 23:45:00,55022.27,7840.0,4154.53,0.0
2024-02-06 00:00:00,52982.06,7842.0,4916.84,11.95
2024-02-06 00:15:00,51906.76,7842.0,4825.66,0.5
